Hotel Name,Address,Barangay,City / Town,Province,Amenities, Price Range ,Available Rooms,Other Data,Reviews,Author,Country,Review
Lagun Hotel,"Balinsasayaw Road, Barangay Maligaya, National Highway, Palawan, 5313 El Nido, Philippines",Maligaya,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
Restaurant
Facilities for disabled guests
Free WiFi
Spa
Bar","4,786.00",37,"Land and Air transfers
Non-smoking rooms",255,Fearghal, Ireland,"Liked Â· Lovely view from pool, nice staff and rooms.

Disliked Â· Breakfast not great and wakened by roosters all night (not hotels fault)!"
Lagun Hotel,"Balinsasayaw Road, Barangay Maligaya, National Highway, Palawan, 5313 El Nido, Philippines",Maligaya,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
Restaurant
Facilities for disabled guests
Free WiFi
Spa
Bar","4,786.00",37,"Land and Air transfers
Non-smoking rooms",255,Nico, Philippines,"Liked Â· location and staff

Disliked Â· slow internet with the limitation of access"
Lagun Hotel,"Balinsasayaw Road, Barangay Maligaya, National Highway, Palawan, 5313 El Nido, Philippines",Maligaya,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
Restaurant
Facilities for disabled guests
Free WiFi
Spa
Bar","4,786.00",37,"Land and Air transfers
Non-smoking rooms",255,Vanessa, Qatar,"Liked Â· Close to town for shops and restaurants, but not close enough to hear all the noise. The beds were very comfortable too.

Disliked Â· The breakfast doesn't really cater for vegetarians and there wasn't enough fruit."
Lagun Hotel,"Balinsasayaw Road, Barangay Maligaya, National Highway, Palawan, 5313 El Nido, Philippines",Maligaya,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
Restaurant
Facilities for disabled guests
Free WiFi
Spa
Bar","4,786.00",37,"Land and Air transfers
Non-smoking rooms",255,Kai, China,"Liked Â· The breakfast was decent and fresh. Staff are nice and welcoming. They helped us booked TourABCD with a pretty good deal.

Disliked Â· We got food poisoned from the Hotel restaurant because of the green beans which were not cooked well. The hotel did not give us the refund because they said we have no proof and manager was on leave."
Lagun Hotel,"Balinsasayaw Road, Barangay Maligaya, National Highway, Palawan, 5313 El Nido, Philippines",Maligaya,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
Restaurant
Facilities for disabled guests
Free WiFi
Spa
Bar","4,786.00",37,"Land and Air transfers
Non-smoking rooms",255,Ana, Germany,"Liked Â· the location was perfect, the room was spacious, the staff was always friendly, they made extra effort to serve us granola and soy milk for breakfast (since we're vegan), loved the pool

Disliked Â· it's noisy at night, only 2 fruits for one week at the breakfast buffet (if you're vegan it tends to get boring), the housekeeping forgot 90% of our stay to provide us with fresh towels, or toilet paper or to fill up our shower gel dispenser."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Serge, Democratic Republic of the Congo,"Liked Â· The staffs were extremely kind, they arranged for our tours as well as city visit. The swimming pool was breathtaking as well as the food and drinks!
The place deserves more light on this platform as we came across it by luck, yet it is really gorgeous."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Mary, Philippines,Liked Â· It is worth every penny! The staff were hospitable plus the facilities are good.
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Santa, Norway,"Liked Â· Food, location, staff, rooms and area was really,really nice!"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Claudine, United Kingdom,"Liked Â· The aesthetic and design of the entire resort was lovely and comfortable, specially the swimming pool. The standard double room was decent enough for 4 people. The staff were extremely friendly, helpful and professional. Great TAG cocktails, and there's a Starbucks cafÃ©! What more could you ask for?

Disliked Â· The dishes at the restaurant need some improvement, but the breakfast is good enough. The doors of the rooms could do with some additional barriers/excluders against bugs."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Czarina, Philippines,"Liked Â· Everything! Their location (near airport), facilities, clean room, great food and very accommodating staffs. If youÂre reading and still undecided. This is your sign to check-in here! ??"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Kurt, Australia,Liked Â· Hotel is beautiful and well laid out - photos don't do it justice. Staff were fantastic - we had our flights canceled repeatedly and the staff were hospitable and very helpful in getting us resettled in a different room. Portions from the menu are huge.
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Andrea, Australia,"Liked Â· Location
Room with pool access and view
Breakfast is good and convenient
Bed is big and good pillows!
Staff are nice and helpful
Housekeeping is really clean and quick on requests
Fresh towels on request!

Disliked Â· Bugs outside and inside the pool! The red wormy ones!"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Irena, Israel,"Liked Â· Tbis is a big resort in.a very quite area
The rooms are big and comfortable and the stuff is very helpful and kind.
Great place to relax."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Rose, United States of America,"Liked Â· I like the vibe of the resort esp at night.
Egg station was great.
Resort was clean and staff are all friendly and courteous.
Easy to arrange tours and massage.
Pool temp was good.

Disliked Â· I hope they can control bugs better."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Theresa, United States of America,"Liked Â· The hotel was beautiful and exceptionally clean just like the rooms were. The beds were so comfortable and the rooms were spacious. Bathrooms were great, too!

Disliked Â· Maybe add a gym?"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Alma, Philippines,"Liked Â· The rooms were good

Disliked Â· Rooms are great! We stayed on the villa with pool access. But considering their 4star, Customer service is not great, staff are not very friendly and welcoming specially at the reception/front desk. Been raining the whole time we were there, and requested for umbrella as its a sprawling villa style resort but never received one. Service not so great, breakfast is basically just the same everyday. Kinda a downwr if tour staying more than days- we stayed for 4 daysÂ"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Burgess, Bermuda,Liked Â· Every thing
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Bruno, France,"Liked Â· Very nice facilities, beautiful pools and surrounding accommodations. Large rooms (Tadhana), very comfortable. Good breakfast full of choices and the resort is very close to Coron town."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,MihÃ¡ly, United Arab Emirates,"Liked Â· Our stay at this hotel was truly enjoyable. The view provided was stunning, and the hotel's location outside the city ensured a peaceful and quiet environment. The overall atmosphere was both awesome and relaxing, making us feel as if we were in a paradise-like setting. Additionally, the staff members were extremely friendly and helpful, further enhancing our experience. It was a wonderful stay overall."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Mohammed, Saudi Arabia,Liked Â· everything and all of the staff:)
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Malou, Netherlands,"Liked Â· room and pool

Disliked Â· music in the dining was a bit loud"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Alyssa, Canada,"Liked Â· Location, value for money and the excellent service from the staff

Disliked Â· a bit overpriced food and drinks but the signature drinks are really good!"
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Krencelou, Australia,"Liked Â· Wonderful staff (really kind and helpful), beautiful place (loving their pool area and room is clean and looks new). The location is in between airport and city proper so just right. Whenever it gets rainy at night, you need not go elsewhere for dinner as their restaurant serves good food and also there is entertainment (a band or fire dance).
If you need to go to town proper, just request the reception for a tricycle and they will gladly call for you.
Their partner tour company, Bathala, took care of our two tours for 2 days and we super enjoyed it, even with a toddler (they were super caring and lovely with my daughter).

Disliked Â· They can get busy especially when there is a bit of crowd checking in or checking out so if you have a bit of things with you (ie multiple luggages), especially during check out, request in advance assistance to carry stuff to lobby. But if a staff sees you carrying luggage, guaranteed they will assist you."
Tag Resort,"National Highway Sitio Dipulao, Barangay Poblacion 6, 5316 Coron, Philippines",Barangay VI,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Free parking
Room service
3 restaurants
Free WiFi
Tea/Coffee Maker in All Rooms
Bar","5,656.00",78,"Land and Air transfers
Non-smoking rooms",350,Vishal, United Kingdom,"Liked Â· Really nice room and facilities.
The staff were really friendly and super helpful.
It was great to have a really nice bathroom and hot shower which we didn't always get in other locations in Phili.
The location is great too as it is close enough to the town but distant enough to feel secluded.

Disliked Â· The amount of bugs leading up to the room but that just comes with the location so it is not really the hotel's fault."
